episode,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
483,0.8400000000000004,-1.426116239852508,0.08440359224430871,0.0,3.465859058362721,0.14533255545999246,0.0,-1.7961909486867524,0.4231105443550327,-8.802221628591084,4.261126592373234,-4.139004987988277,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.27180773438626
484,0.8400000000000004,-1.4286926545018546,0.09765176023638024,0.0,3.6558980012604625,0.1594540189790985,0.0,-1.8502495524855114,0.3467970748989564,-8.909272898943446,4.222820601174931,-3.9358754990474676,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.43939016797796
485,0.8400000000000004,-1.436464232609489,0.1083922430781528,0.0,3.2097972345507912,0.19588191326780713,0.0,-1.9104824039282526,0.6765861603547695,-8.79490313496306,3.6670685744562235,-3.8689274711428068,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.40169834895892
486,0.8400000000000004,-1.417356260498093,0.08115112979648517,0.0,0.9748774469913348,4.860282821267919,0.0,-0.9964630602650247,0.4690336729271943,-7.064770010711702,-2.6670426115878185,-4.8769431097536025,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.38839521438166
487,0.8400000000000004,-1.4234339096211348,0.07510430991073497,0.0,0.8186865610089811,4.700199337667371,0.0,-1.020473305871857,0.38420894407567413,-7.0450905006295255,-3.172252703931214,-5.218286844341867,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.35431896922266
488,0.8400000000000004,-1.4126895665776416,0.08105847662432682,0.0,0.8575337406758798,4.824513329191294,0.0,-1.0626101532867591,0.4704893868360922,-7.035137997164171,-3.326985659472058,-5.084016538778663,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.45943444779294
489,0.8400000000000004,-1.346919747586599,0.016879355961278132,0.0,1.2461880785048507,6.272802254763375,0.0,-1.456260042443594,0.7909049855559198,-6.547595477768174,-2.2702811422394493,-3.880242886282943,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-67.99548000667863
490,0.8400000000000004,-1.2955514660948948,-0.04779018567473722,0.0,0.7103403736595117,3.9938040048474566,0.0,-0.5683317392535018,-0.32465428438862165,-7.356670160724739,-2.956492223726377,-6.757563796809893,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-67.93956898967085
491,0.8400000000000004,-1.3780559791450806,0.04414042574447063,0.0,1.4101417098820805,6.0952126402724325,0.0,-1.433932970157069,0.904709112188343,-6.415169908000454,-0.6415092052167707,-4.583749160663837,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-67.97728311054334
492,0.8400000000000004,-1.3782019780151147,0.06545358467123215,0.0,0.14448274734407374,5.255676987411944,0.0,-1.206714727082897,0.4944422593014986,-6.619702633421893,-6.299156882635768,-4.662094087518028,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.23383314325184
493,0.8400000000000004,-1.4756695986900683,0.09048596047731003,0.0,0.4796860900586184,6.085032402081399,0.0,-1.9993984313175865,0.8818173305454049,-6.413746027317043,-5.630802438441631,-3.2969201182079644,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.37591591083502
494,0.8400000000000004,-1.5239806713841872,0.10913377792650479,0.0,6.143962567606495,4.909032061251757,0.0,-1.5766810554630533,0.4293018871800695,-6.984891170237439,-5.816488296447983,-5.217395243763853,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-69.00854128052352
495,0.8400000000000004,-1.4978794570496226,0.10536204647989755,0.0,0.03379356383859289,4.885984797604996,0.0,-1.469834994622658,0.45268883488384515,-6.945966019976959,-5.357596590955667,-5.335444786879519,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.94007264092525
496,0.8400000000000004,-1.484658380145147,0.10569892814731588,0.0,0.050545962642659426,4.775685549981709,0.0,-1.4053517523939454,0.45421298675686383,-7.0348945323405045,-5.289929016667143,-5.6374144989463035,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.96117483333568
497,0.8400000000000004,-1.396968638634682,0.10479773178631158,0.0,0.17358360099842418,4.963999195449539,0.0,-1.2791787324539514,0.6170477434382808,-6.766206750622152,-5.775341670940471,-5.179848891408723,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.50974818087329
498,0.8400000000000004,-1.4033114633469728,0.08535206105489795,0.0,0.06387552025244148,4.94155005944787,0.0,-1.330396315582741,0.5225481319841769,-6.759693690947903,-5.932351884956576,-5.360239228457381,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.4895609409395
499,0.7800000000000004,-1.3845364272801826,0.12148355268485836,0.0,0.8696069612381621,5.264472853892123,0.0,-2.2253113687952584,0.8311457277218882,-7.109625959801669,-2.6169194719350415,-6.497243912849059,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-62.035735022504014
500,0.7200000000000003,-1.3213812374998934,0.035481412113776534,0.0,0.8683193889489731,5.548716616772211,0.0,-3.330356337896776,0.5895199588432024,-7.645677271887649,-0.06627414168730755,-9.525732539468427,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-55.37207258906376
501,0.7200000000000003,-1.3112834512417921,0.03435561469197364,0.0,0.795642678593949,5.487164124110635,0.0,-3.2980850909258077,0.6640782347271902,-7.6214546938842656,0.8057536730184602,-10.272027662831592,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-55.372966724139665
502,0.7800000000000004,-1.398963315693458,0.12185434881199116,0.0,0.9035306719808371,5.33167104030286,0.0,-2.359361331673105,0.8560433851688624,-7.073194412127979,-1.9421938342572487,-6.9246613446878476,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-62.12495419458808
503,0.7800000000000004,-1.4612791529616045,0.07027527199246705,0.0,0.599808637048719,5.2918168759819775,0.0,-2.5695212611058733,0.5184859473072414,-7.157361616480188,-2.876917079580604,-7.276314362774898,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-62.18245979807932
504,0.8400000000000004,-1.5484967783714938,0.18548934850370216,0.0,0.40630823871921073,6.050149340739022,0.0,-2.5620737984289423,1.3777843718110478,-6.441229737142841,-6.200026351781728,-3.8387909082734737,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.78756586158251
505,0.8400000000000004,-1.5544429781574254,0.15316284349302858,0.0,0.6753078179224303,5.118037434536657,0.0,-1.9908801362728856,0.9913216197620821,-6.614901722730418,-4.1265988483894,-6.004270415271149,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.67683750416171
506,0.8400000000000004,-1.5501197494464745,0.14052451720102158,0.0,0.708880167838978,5.16025039454769,0.0,-2.0301331561292852,0.978840998105647,-6.668719773499763,-3.984389540874645,-5.958336344687545,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.67225606791646
507,0.8400000000000004,-1.5277639154742089,0.10354169485504813,0.0,0.6504928569099784,5.083747051075244,0.0,-2.0114004400604903,0.8143787566671775,-6.812446267517904,-4.009324277158997,-6.218603676238099,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.73721413833658
508,0.9000000000000005,-1.9456838382967288,0.08934565496204362,0.0,6.117896446332582,4.132322016254278,0.0,-1.7565479545956504,0.32678547853909934,-7.225773382689344,-6.090812957566085,-6.882570212990869,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-76.03583672357408
509,0.9000000000000005,-1.927393364625332,0.0861144686710463,0.0,6.110002454302629,4.014985522654033,0.0,-1.7332060848548991,0.3093357978878942,-7.369068208825921,-5.932133218422772,-7.301816736374512,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-76.00757314543688
510,0.8400000000000004,-1.8137620304841295,0.07812274165211035,0.0,0.21681884532912576,4.607619914904781,0.0,-2.2516400503090974,0.40528332367243225,-6.682177445223114,-5.28581466595028,-6.4901448648736695,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.51469588957583
511,0.9000000000000005,-1.9372588133148563,0.12911641534877868,0.0,0.024985735867234737,4.359443991167703,0.0,-1.8359697877207397,0.49846791099241344,-7.113654992072878,-5.735995017964818,-6.2180664910421255,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-76.05278226355277
512,0.9000000000000005,-1.9327879844230342,0.10842443937899829,0.0,6.200211312988301,4.128390701238374,0.0,-1.7900372296935219,0.40165562852469544,-7.329399405038515,-5.9067087178850946,-7.156603076663632,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-76.09568877099112
513,0.7800000000000004,-1.43869122076273,0.0265690001808582,0.0,4.347913533601108,0.8505694748379646,0.0,-2.9256402637126975,-0.02484444292490509,-7.647384646634458,3.749402393494519,-4.96173913992979,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-61.45077291301452
514,0.8400000000000004,-1.530894371777137,-0.031009484629127636,0.0,4.891205568784617,0.3913675635820768,0.0,-3.0177826054614676,-0.7191498966232567,-8.346244807371614,1.7479047618989476,-3.8859030442589724,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.46649864900127
515,0.8400000000000004,-1.5468928695939383,0.06308979410003929,0.0,0.0858571704398976,4.297491957686157,0.0,-1.8904920587480942,0.3559642578847633,-7.174108888521104,-5.093289781717871,-8.080414754866887,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.6797428931568
516,0.8400000000000004,-1.5440565241920434,0.06797182166312017,0.0,0.12042850281237527,4.329247511096959,0.0,-1.9271007708178587,0.39536531596745084,-7.2182650484475674,-5.027362254079689,-8.123791345454602,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.77566028633699
517,0.7800000000000004,-1.5370328676977334,0.06310988008455726,0.0,0.5368512918700121,5.241174301180578,0.0,-3.1300677851126393,0.5691233722328057,-6.803486666968299,-2.8047650079062927,-7.567326110179532,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-61.80145749835909
518,0.7800000000000004,-1.4031028301762514,0.03900124589464592,0.0,3.092370046646691,0.821839738080703,0.0,-3.179899483006915,0.523731494792135,-8.144390120895864,1.4515445004879175,-5.6679713560772775,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-61.91279712509446
519,0.7800000000000004,-1.489543371304319,0.0674983259735853,0.0,0.6029340733378623,5.298396907305891,0.0,-3.094095229619041,0.6436337442557856,-6.9804032140868255,-1.7118617206760833,-8.33743822310375,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-61.99172886612484
520,0.7800000000000004,-1.403449160738296,0.08657569867471379,0.0,1.2499272670404613,5.63458297984997,0.0,-3.0281361366938593,1.110967195870548,-7.742097019683716,-0.15480617937617352,-8.64517813509835,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-62.20646586777539
521,0.7800000000000004,-1.2981917255795132,-0.017980811599453354,0.0,6.101983090115468,4.7290037681758825,0.0,-2.360009718019422,0.050133980625372776,-7.801772109402626,-5.677057207255091,-9.95498786150912,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-62.067444073800566
522,0.7800000000000004,-1.3965448023441396,0.17270289138705033,0.0,0.7948662346911322,5.211835477673871,0.0,-2.7493621123187175,1.2594813852959268,-7.532619784340523,-3.6034495300295135,-8.096624709927896,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-62.197805243132024
523,0.7200000000000003,-1.1432098941396487,-0.03202782009711195,0.0,1.168665594965427,5.955537065386725,0.0,-3.1683934570480567,0.41626169050377765,-7.3819493784328145,0.3086704406939963,-10.189861748038007,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-55.03709759965315
524,0.7200000000000003,-1.072030831577697,-0.0472562341503638,0.0,6.063472454633505,5.232578901528971,0.0,-2.628554564181368,-0.10022178426597646,-7.648620607939731,-4.576896994397441,-11.701921755337024,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.980999682188546
525,0.7200000000000003,-1.028998196402698,-0.05273440120346934,0.0,0.9925812581388218,6.053324609422537,0.0,-3.0776890074808594,0.2716958883283591,-7.732430120007455,0.02451419431445004,-10.60736020708045,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.93875204567784
526,0.7800000000000004,-1.1818765358994177,-0.02485656739784691,0.0,0.21135916087489637,4.930502293951168,0.0,-2.0486392033530914,-0.025538538697940656,-7.497091827502874,-1.735893023880017,-9.937478186767454,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-61.81479438901404
527,0.7200000000000003,-1.0933860066479142,0.004087416200304533,0.0,2.0159236257406654,0.31333482337825735,0.0,-3.2787782718674174,0.6022526205725384,-7.646206048871328,1.0376243025779763,-10.01463112178362,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.7963212818121
528,0.7200000000000003,-1.0071723033549569,-0.05410701028275139,0.0,1.0055698269881228,5.88336061552025,0.0,-2.7981328357807085,0.28189398417047845,-7.775157249905345,-0.09487185346512614,-11.427664696082951,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.89339251899714
529,0.7200000000000003,-1.0244961751204624,-0.025681104070215302,0.0,5.811200594103134,2.388054706839849,0.0,-2.9660542028331576,0.1579262248855654,-7.787783569034733,3.8386261888214213,-8.283367204024637,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.799072923964815
530,0.7200000000000003,-1.0104369144036598,-0.03503699717845255,0.0,5.313846637356475,2.238230518160247,0.0,-2.920569065887163,0.062305026053906504,-7.714927601272086,2.7136260265731766,-8.09450750924374,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.783116088278796
531,0.7200000000000003,-1.0081588567932553,-0.02650918179330547,0.0,0.17913086381280507,5.196726998912899,0.0,-2.412875158550537,0.03397033829733283,-7.731080756629127,-5.77194720403714,-11.316154366580593,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.78676734741989
532,0.7200000000000003,-1.0016998368513923,-0.007215788552574498,0.0,0.25263172111510723,5.89729216220201,0.0,-3.111979244037684,0.17458055930755245,-8.168161187208607,-1.521416632228326,-12.489534537057816,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.758387095180794
533,0.7200000000000003,-0.9369516456441257,-0.008178872202001723,0.0,0.2917280148401371,5.982432599152684,0.0,-3.039084012205126,0.15961778210357658,-8.441652466968357,-1.4279067544030435,-12.646822113480264,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.672303835623424
534,0.7200000000000003,-0.7476777117680454,-0.026462377557541057,0.0,0.11227877420627497,6.272860665951955,0.0,-2.7892210598271485,-0.006772179421466625,-9.004490887841293,-1.593156361333206,-13.37344001127022,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.29529513042983
535,0.7200000000000003,-0.7644995613082604,-0.02297756159626346,0.0,0.047265553404974625,5.9287879512995865,0.0,-2.5483773410211894,0.05446446071916853,-8.175042329941775,-1.8566031934039922,-13.341147423672643,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.31483173934525
536,0.7200000000000003,-0.8421525656378129,-0.00392433492964749,0.0,0.2066254476871201,5.82091833014106,0.0,-2.626971709005993,0.2064964260636025,-7.973085083073647,-1.4485637652137073,-12.722418644374963,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.478936613411996
537,0.7200000000000003,-0.867620776336493,0.024677297225093615,0.0,0.748340066697514,5.5956761933853265,0.0,-2.459802923583102,0.7480484653331523,-7.803250513724263,-3.0437659191226873,-11.5148695593293,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.553981100970965
538,0.7200000000000003,-0.9131283844372104,-0.04212782815975484,0.0,0.14343121311480367,5.921612172011532,0.0,-2.7851979266263074,-0.00923592195709744,-7.687785769339591,-1.7377121690859847,-11.780929280090533,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.6853005408403
539,0.7200000000000003,-1.01337700678912,0.011997720856462302,0.0,0.33701971951723486,5.356298425761054,0.0,-2.6711180172046647,0.2315203145446162,-7.474011673445516,0.07115711111246331,-11.283640165881826,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.81146921528112
540,0.7200000000000003,-1.054629875141221,0.0002578671404055807,0.0,0.1081888580832766,5.596457666385231,0.0,-2.7391090908946807,0.06454945175927615,-7.3272675146974535,0.34096099822145826,-11.007956360073939,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.834073393875805
541,0.7200000000000003,-1.0575113831557388,0.029615013451277476,0.0,0.9879138817629434,5.375157999655075,0.0,-2.6676767519833806,0.4848362336581606,-7.262186925796908,0.44454479480128567,-9.672877150489986,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.841663169120565
542,0.7200000000000003,-1.0169688576234117,0.0041818174708187035,0.0,1.1323051371079647,5.429279058389593,0.0,-2.532767520925665,0.344288949250176,-7.426917254454012,0.35355895608419136,-8.47639990077089,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.81932426163441
543,0.7200000000000003,-0.981572391364705,-0.002554607707732161,0.0,0.15606574282566044,6.016625917651938,0.0,-2.737803987638143,0.05240182110094213,-7.482292577311996,0.7081714200260487,-12.333863342744598,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.76567287612967
544,0.7200000000000003,-1.018471276945826,0.017043744424518475,0.0,0.5463097341260728,5.3270593338086325,0.0,-2.641152240264377,0.2539903123922722,-7.41682066861,-0.5155281376004744,-10.7582047095422,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.79247837815021
545,0.7200000000000003,-0.9237635444890532,-0.03449994822864503,0.0,0.22430372433419876,5.6920387746990855,0.0,-2.717628513143355,0.06834458797317183,-7.9434873489955935,-0.8346436674305749,-13.267148894623022,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.77705026790915
546,0.7200000000000003,-0.9482923516932712,-0.09816948400617928,0.0,0.400181868389736,5.333177100553463,0.0,-2.295432148381166,-0.4956085181629504,-7.180638124174829,0.33430842301978536,-9.126909758406907,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.819762362459585
547,0.7200000000000003,-0.7660995567856533,-0.07239292870080628,0.0,0.6667929099340837,5.6307698558282695,0.0,-1.909897141720185,0.0497321130701363,-7.398899985017336,-4.812625450394511,-11.136269656764751,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.47391373447981
548,0.7200000000000003,-0.7269942704734852,-0.06943803062829249,0.0,0.5489909031636504,5.851673224637022,0.0,-2.4116931091262668,-0.4801149694563894,-8.09498368816572,1.4253697670020204,-9.578621478703571,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.36338003508233
549,0.7200000000000003,-0.6761842452019002,-0.08231837932857723,0.0,0.33650895149806903,5.823925635339631,0.0,-2.3143648525997924,-0.6590053506811269,-8.184175891542507,0.8003325636674391,-9.784517769577544,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.2238168063656
550,0.7200000000000003,-0.7229926660603385,-0.0886790846600051,0.0,0.3442687413477632,5.812227849805202,0.0,-2.4170832954572665,-0.6861511450489836,-8.133503130642932,0.8491851290984624,-9.673737913563642,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.393427450603944
551,0.7200000000000003,-0.8192480184296672,-0.08225985769283276,0.0,0.695384946116385,5.742601292526931,0.0,-2.5140192378820543,-0.5247309483980322,-7.84558277109944,1.6829213290823917,-9.440288171658016,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.63995304017621
552,0.7200000000000003,-0.7705831952392065,-0.07896865937137976,0.0,0.7761117793717336,5.68440914472583,0.0,-1.3129893119099125,-0.33549297539305606,-7.212750896287896,-2.9469753846468802,-10.959624853549133,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.54489541713855
553,0.7200000000000003,-0.862963777805745,-0.04506099657021916,0.0,1.0435242395745128,5.710755588918234,0.0,-1.611488639294519,-0.11626572485642349,-7.376571529098955,-2.819302109305186,-10.428130730129547,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.66231573895345
554,0.7200000000000003,-0.8643954988759204,-0.04722111148109034,0.0,1.1057738574096572,5.699316030123596,0.0,-1.6121375845326886,-0.13134065879022222,-7.380343529446025,-2.7970021985857176,-10.460954069746064,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.66221560900284
555,0.7200000000000003,-0.9026546487737148,-0.024621133926514074,0.0,1.2143267340705686,5.59962025385288,0.0,-1.630615289436048,0.0010046421938330746,-7.301494341792976,-2.663275460735908,-10.30099416656963,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.67322472991322
556,0.7200000000000003,-0.8967370093709194,-0.027918990681972154,0.0,1.1875616842616648,5.574129935694369,0.0,-1.5933997249803857,-0.03830467155339873,-7.2936332472436725,-2.670250126768795,-10.302444325672656,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-54.64294743310273
557,0.7800000000000004,-1.112662867689008,-0.08581604727905855,0.0,1.1849302986315378,4.23288514838908,0.0,-1.610921620101159,-0.2541837122939012,-7.541770343274256,-0.07145015220088108,-9.259138568910537,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-61.93243442311957
558,0.7200000000000003,-1.1354421004577808,0.011215553364700757,0.0,0.5667476437606842,5.605604726307051,0.0,-3.179281159540989,0.3842405178156686,-7.295328187654006,1.112583000589566,-11.132391250424135,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-55.00666239755677
559,0.7200000000000003,-1.1571668777064281,0.015855432928619247,0.0,0.6170234806693378,5.6061914429628565,0.0,-3.2286021513349343,0.44042960441340395,-7.244105731599517,1.1546312687732285,-11.05399943471412,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-55.02794824989567
560,0.7800000000000004,-1.2630122503968717,0.03297272717164801,0.0,0.8247003297723374,4.610256301617181,0.0,-2.413785922344179,0.38158186942688405,-7.642971346676023,-2.005599861053314,-10.363743299256978,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-61.9682453374822
561,0.7800000000000004,-1.189350572200747,-0.10366816945368093,0.0,1.527230099614341,4.57319671310464,0.0,-1.6272988804664046,-0.13097866236584307,-7.064286480686871,0.32633268850266295,-8.15687596667588,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-61.86414745960894
562,0.7800000000000004,-1.2425811154701782,-0.15173744893773286,0.0,1.2019242641463093,4.282109551142035,0.0,-1.6042431833000976,-0.521568750482184,-6.906197764437197,-0.7285652238833304,-8.80901628451504,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-61.8504192283231
563,0.7800000000000004,-1.2792466427598166,-0.15966305052431096,0.0,0.7954193555037765,4.315574108140929,0.0,-1.644769305463378,-0.5524458112829657,-6.795828801629853,-0.4215832412113304,-8.955002230278849,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-61.79823031037409
564,0.7800000000000004,-1.39037914062269,-0.11125491857954693,0.0,0.5402800039098263,4.244077425036089,0.0,-2.071185895031388,-0.40750456467205276,-6.779344389413185,-0.3746819033497144,-9.894678568645697,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-61.915554792518726
565,0.8400000000000004,-1.5462554994644775,-0.12435645535977388,0.0,0.43018952920609266,3.690374862158521,0.0,-1.871915468976967,-0.466906465391533,-7.55144312129871,-3.314019865568924,-10.382661053070745,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-69.22947062988906
566,0.8400000000000004,-1.5704824071956507,-0.13629676442686967,0.0,0.5344049527603243,3.641884741821638,0.0,-1.8712022773194148,-0.5241478165042325,-7.362616877965889,-3.285463168333331,-9.884728593861778,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-69.13623792233378
567,0.8400000000000004,-1.351221092311607,0.23429732130863368,0.0,0.5008297580496883,4.684837715094247,0.0,-1.1112358632425623,0.9340877542179915,-7.277889030593745,-5.40064918719262,-8.511496158158662,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.89105288950124
568,0.8400000000000004,-1.5591296680860145,-0.1612646653672037,0.0,0.5005876833176233,3.479882166987453,0.0,-1.7106892327214156,-0.6131142186188141,-7.279143425990507,-2.9533323922116046,-9.82848974184594,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-68.87624778838223
569,0.9000000000000005,-1.5721223192450535,-0.3509721094752621,0.0,0.2919399817374426,3.8252742007025518,0.0,-0.5536884336565382,-1.036960626277271,-7.51972902570042,2.0659394728494185,-6.435121858145265,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-76.22432539535419
570,0.9000000000000005,-1.4878991695689223,-0.3538206904956163,0.0,5.7065643287931245,3.059259171394661,0.0,-0.5566390330914818,-0.3432227044177121,-8.15180020223198,0.6966132370801956,-7.791652567670619,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-75.51466983544117
571,0.9000000000000005,-1.5051368517911115,-0.2980962428082193,0.0,5.245042877893374,2.7942713947477316,0.0,-0.7232432957169189,0.3291998921882717,-7.621980008269784,-0.511091314633311,-8.10854744572468,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-74.48507781766652
572,0.9600000000000005,-1.5449496732199626,-0.2662486470740021,0.0,5.458870617233668,2.3308305854998626,0.0,-1.0030475442009104,0.7491527004812027,-8.718314375182528,0.4442857393454902,-8.05574077976699,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-81.9309730470601
573,0.9000000000000005,-1.5376674531321488,-0.3005019093446863,0.0,5.54028741888416,2.8195469222665093,0.0,-0.7160472854935797,0.17649174564843548,-7.887996712964247,0.33518089114985916,-7.902313582310862,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-74.81326955432037
574,0.9000000000000005,-1.5394615933828097,-0.317520485471552,0.0,5.6760858132849314,2.9117538731715484,0.0,-0.5933495876940951,-0.010568716276693119,-7.827105185893746,0.6234282933498161,-7.7208715935204655,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-74.69557015390306
575,0.9600000000000005,-1.5700016190404105,-0.31703979452266223,0.0,5.871137735855427,2.510865598526218,0.0,-0.7376978384892503,0.2725178057751678,-8.910626954870141,1.4657958389083459,-7.551911352085385,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-82.0997701584853
576,0.9600000000000005,-1.5693681742375045,-0.3412298098695857,0.0,5.95562969631767,2.6013736988412166,0.0,-0.5989314659722327,0.0978986303989303,-8.919154364845614,1.6177749828817278,-7.295850016443603,0.0,371.19042968688655,372.72720695232834,373.68079290019836,372.4249879638857,-82.13857215927945
