time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,0.012623381376586706,0.3139618307856119,14.199601582323254,0.06756184543602917,0.04776564966085406,0.0,-0.08846611329069871,0.5839320748704997,4.386590504301418,0.027853326531129135,0.08760210222969701,0.0,471.2703123405173,470.28709390236276,471.96562959646843,471.4327259600953
1.8600000000000012,0.006184447728131348,0.3505654473043444,14.468253485687303,0.06888340138389282,0.05331175911673114,0.0,-0.1267476668431451,0.6363079116707118,4.567704776894002,0.006612642578197088,0.1006715618718508,0.0,479.6211422368648,480.6192491237098,480.98362341037824,479.3721346108805
1.9200000000000013,-0.002462460894329081,0.39005681437224854,14.74372807129977,0.06943819030712994,0.059364443853740845,0.0,-0.16204157752730697,0.6800947248090095,4.61454137242063,0.014052909012194213,0.10128761925779112,0.0,440.32070707957666,440.3805726060078,440.8956137476526,441.5098551610145
1.9800000000000013,-0.01351500008777956,0.4323830890945357,15.024835833353038,0.07008382472681074,0.06580190830070709,0.0,-0.20701910370908133,0.730812429378049,4.755072607379059,0.003193067590322644,0.11718332944389379,0.0,469.27482239360097,470.5165057099261,470.90470462969984,470.06368294254116
2.0400000000000014,-0.027128355810802994,0.47746821190114574,15.31017061974685,0.07086559330977948,0.07238685776336329,0.0,-0.24735986781440708,0.7720609274043201,4.7560177636960415,0.027698024152417414,0.08760939668690507,0.0,429.8489516488913,427.34574960111524,426.03565365590396,428.125965431119
2.1000000000000014,-0.0435169497900281,0.5252809588491225,15.598867174447488,0.0727655000217382,0.07738254373582709,0.0,-0.2994232124563997,0.8218385776725153,4.866651453650468,0.03860635971659614,0.07272586314622259,0.0,463.41021636571116,462.2439448022114,462.06021529003783,462.919791648055
2.1600000000000015,-0.06294565806477928,0.5759473201784512,15.89182482593313,0.07467770744839619,0.08227775669043869,0.0,-0.34861673110716096,0.8672184375263305,4.89838608324364,0.012889216538697096,0.09512035691929084,0.0,438.35964850327804,440.22219455199155,440.1311336338902,437.997576762931
2.2200000000000015,-0.08575528890093352,0.6296636802463096,16.190664313951963,0.07546261122546305,0.08804476055478361,0.0,-0.41228145250009457,0.9233450300734929,5.062117399734426,0.013463996136675819,0.0980371110082633,0.0,480.0813688191852,480.30977452024814,479.9650026872877,480.0084959869768
2.2800000000000016,-0.11206898858026441,0.6863852079060663,16.494325470038266,0.07654401930065013,0.09407112527872208,0.0,-0.4653581046192017,0.9674414553197463,5.059841269026175,0.025861133070791617,0.1048532077570038,0.0,430.68568618895983,431.27091263678346,429.23569705520964,430.2866050072445
2.3400000000000016,-0.14218013310484803,0.7461782270558039,16.803114977267263,0.0786780379676113,0.10024145468435464,0.0,-0.5389711503653123,1.0257947788682473,5.232228036215291,0.05008530715329439,0.09847445486083532,0.0,484.95443337411126,484.48321351782,483.26122607498905,485.08436971481694
2.4000000000000017,-0.17675496133079782,0.8094517909551492,17.12131924147903,0.08189850185259218,0.10585846758718542,0.0,-0.6140769181639872,1.0835915392987086,5.3737682573129035,0.06002651560994396,0.0815123701643035,0.0,479.0395581391347,477.75444978496273,475.6480351326893,476.4105406968146
2.4600000000000017,-0.2155706355661793,0.8759673048396118,17.444417779314314,0.08559002763803036,0.11058576486754301,0.0,-0.680198297941185,1.1338969583885057,5.395938746740252,0.06436508439656818,0.07269594514615924,0.0,442.6816058281319,441.9603808944376,441.83296741727605,442.193303035439
2.520000000000002,-0.2584126210149723,0.9455469150980471,17.768596773054703,0.08916317479746105,0.1145518615685166,0.0,-0.748231470974223,1.1857336239814718,5.409819716761656,0.04758580093323242,0.047724497124943546,0.0,441.1528295736841,439.08882059251914,440.63920882247794,439.25213632086763
2.580000000000002,-0.3049990294205637,1.017981807720479,18.090107880911905,0.09180938498879598,0.11715043178442386,0.0,-0.8048996898810402,1.2289873587833349,5.307599560815146,0.03602805476805745,0.03256818673485236,0.0,402.89458002172603,401.5228569091462,401.0713079421948,400.02130458511664
2.640000000000002,-0.3553489049747534,1.0933011127718162,18.408235486419674,0.09415332921725739,0.11935709269378147,0.0,-0.8736111469904958,1.2818332626685167,5.296596213039671,0.0445363956020972,0.044088841375486326,0.0,430.3715639813327,431.3464061856948,431.88834914410444,432.60629978986657
2.700000000000002,-0.4099488739412877,1.1718979054247236,18.72640577566841,0.09692267164892687,0.12201419706478145,0.0,-0.9466135595382412,1.338273678419111,5.308891974861774,0.049211224118747315,0.044674559265577965,0.0,439.0367915012857,439.0865331433908,439.315491597427,439.7042887434571
2.760000000000002,-0.4692433475165349,1.2541378914116283,19.04744249952174,0.09987692282698202,0.1249860641142293,0.0,-1.030099048508716,1.4032884202640326,5.39178316642897,0.04929004109810866,0.057804602090542036,0.0,461.1142227416129,462.1518655633729,462.2092943668745,462.2169093284478
2.820000000000002,-0.5334900728432942,1.3402389896456215,19.372483437996568,0.10330145241605049,0.12797009041708574,0.0,-1.1117384623122621,1.4670007529869815,5.442501794576739,0.06930327010757417,0.024174315008517362,0.0,454.23534470603283,451.53122432752394,452.4980268451594,454.1086255071269
2.880000000000002,-0.6026647320920272,1.4302107690947985,19.700381235996407,0.10744321278261193,0.12948788511852083,0.0,-1.194192559574141,1.5323985853881563,5.487044198716505,0.0684760628776789,0.027451331398943818,0.0,452.33305930221087,452.59702675932743,451.59546839096043,451.53225170353477
2.940000000000002,-0.6765536235343246,1.5239624047853584,20.028921292093973,0.11136290219116418,0.13074906623806903,0.0,-1.2689110917408675,1.5929771219652802,5.464247049450688,0.058146543319024635,0.0032949219338209487,0.0,432.14979988130705,430.1084000162345,431.5966479076499,430.7270476949315
3.000000000000002,-0.7544946493054155,1.6210268525715246,20.352677096302507,0.1151274415546748,0.13124908670090996,0.0,-1.3292398522634568,1.6427952376216164,5.328156234852308,0.07063110961663,0.016874604734274594,0.0,391.8770520524488,393.13752407547463,391.0082928693085,392.17329739100836
3.0600000000000023,-0.8364891933580898,1.7214984300549176,20.671425501546125,0.11988695700638541,0.13276342841544597,0.0,-1.4040421842939244,1.7066176182888706,5.296773011162265,0.09266055119826751,0.0381825660038534,0.0,426.30390435638793,428.1212380314447,426.30642277923096,428.19014545845533
3.1200000000000023,-0.9229179401368045,1.8258008146769362,20.987636900692863,0.12557786393940518,0.13512894812869458,0.0,-1.4771375177903932,1.7705712107727745,5.243659437239287,0.09889699729042425,0.041801109646279824,0.0,419.984342440109,420.2990147012174,419.60061007980187,420.1499684714811
3.1800000000000024,-1.0142081520126205,1.93442984485783,21.30379508151532,0.13155010106045673,0.13758250900685898,0.0,-1.566072284847569,1.8508883353627112,5.294454616781848,0.10078709299860578,0.03901147434581259,0.0,453.8526574420206,453.62950140978324,453.8580442552548,454.0180448097995
3.2400000000000024,-1.1107471251106396,2.0478572435049633,21.621992993611443,0.13818545426115136,0.13982594259421255,0.0,-1.6520897355391218,1.9305438210471255,5.311800571975842,0.12520895460524076,0.033934762662923966,0.0,445.3362546677642,444.92138204167446,442.3781271283562,444.3954313853125
3.3000000000000025,-1.2123453989413011,2.1660392451086503,21.940176653877025,0.14531604958403221,0.14244453503260068,0.0,-1.7347348837248704,2.009445282802845,5.29412721845708,0.10140513444062198,0.05816357744034899,0.0,432.2571292393046,434.2955635599672,434.9672559045633,432.9815699565938
3.3600000000000025,-1.3185599305262852,2.2886659409813075,22.254553567372756,0.151237794170914,0.14582723035859768,0.0,-1.8060744478742257,2.078562428891452,5.185375026036912,0.09264157681897872,0.052546203317568735,0.0,403.0821627674166,402.5766013846141,403.342942232537,402.55996721755054
3.4200000000000026,-1.4302189596424042,2.4166594366468113,22.56983205567512,0.15673678969479976,0.14872734315883562,0.0,-1.9161219996011176,2.1883115368506836,5.322903112842703,0.08959050707556179,0.0382016300366135,0.0,482.5706208450384,481.48763917755605,482.3318908088001,482.1077148747944
3.4800000000000026,-1.5486296824383792,2.551435964425317,22.893876756220806,0.16239825321206247,0.1506262577611448,0.0,-2.0310227773727676,2.3046528806000692,5.477468582828244,0.1024975563204267,0.013432717420846374,0.0,491.02312370226286,489.18211629462587,487.7195877425854,488.6894008356762
3.5400000000000027,-1.6731511212543357,2.6924289735619444,23.221797442112297,0.16906847631783428,0.15166392342256252,0.0,-2.119797260703316,2.3956069839977148,5.453047689222958,0.12447718228923975,0.02407382591339584,0.0,436.0321979952088,436.9203909927062,434.23262833161,436.0838960387179
3.6000000000000028,-1.8032575175490746,2.839244861864687,23.5497164457201,0.1769079182837041,0.15339509833801923,0.0,-2.2172135110389872,2.498855977941175,5.4770898757406625,0.14078889836476896,0.03701427453617301,0.0,452.09000585651705,453.1318977400122,450.677597830054,452.0095410051325
